accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX7624427	Brain	NA	Brain	Brain	SRP244384	SRS6056335	0.980	0.778	32.754	0.616	0.672	0.941	1162.49	57317	8606.76	1188
SRX7624428	Brain	NA	Brain	Brain	SRP244384	SRS6056336	0.966	0.794	27.181	0.660	0.677	0.926	1168.59	53521	9441.85	908
SRX7624429	Brain	NA	Brain	Brain	SRP244384	SRS6056337	0.982	0.787	38.142	0.680	0.526	0.939	1164.76	55997	8740.87	1101
SRX7624430	Brain	NA	Brain	Brain	SRP244384	SRS6056338	0.982	0.785	25.039	0.673	0.649	0.920	1188.45	47860	8131.68	1177
SRX7624431	Brain	NA	Brain	Brain	SRP244384	SRS6056339	0.982	0.790	30.531	0.677	0.543	0.927	1209.26	44629	9010.26	884
SRX7624432	Brain	NA	Brain	Brain	SRP244384	SRS6056340	0.975	0.786	32.666	0.688	0.601	0.941	1157.39	57775	8410.77	1249
SRX7624433	Brain	NA	Brain	Brain	SRP244384	SRS6056341	0.982	0.792	27.553	0.682	0.626	0.916	1230.44	44634	8043.51	1194
SRX7624434	Brain	NA	Brain	Brain	SRP244384	SRS6056342	0.983	0.782	32.532	0.674	0.589	0.934	1171.79	55264	8072.73	1345
SRX7624435	Brain	NA	Brain	Brain	SRP244384	SRS6056343	0.976	0.787	33.382	0.683	0.516	0.942	1205.27	47167	8185.2	1194
SRX7624436	Brain	NA	Brain	Brain	SRP244384	SRS6056344	0.972	0.788	30.938	0.638	0.522	0.929	1179.91	51883	8102.61	1250
SRX7624437	Brain	NA	Brain	Brain	SRP244384	SRS6056345	0.983	0.794	24.995	0.661	0.623	0.919	1232.73	39020	8555.61	925
SRX8181100	Whole Embryos	NA	whole embryos	24hpf embryos	SRP258697	SRS6540140	0.978	0.785	4.138	0.628	0.838	0.905	1156.63	32376	10433.17	828
SRX8181101	Whole Embryos	NA	whole embryos	24hpf embryos	SRP258697	SRS6540141	0.978	0.770	3.334	0.633	0.838	0.873	1211.95	30646	9826.13	902
SRX8251803	Testicular	NA	testicular tissue	testicular tissue	SRP260115	SRS6598282	0.956	0.857	2.375	0.665	0.539	0.707	1142.44	28679	12930.24	460
SRX8251807	Testicular	NA	testicular tissue	testicular tissue	SRP260115	SRS6598286	0.967	0.858	3.031	0.586	0.564	0.754	1158.67	28964	13522.18	395
SRX8251808	Testicular	NA	testicular tissue	testicular tissue	SRP260115	SRS6598287	0.930	0.865	3.128	0.644	0.470	0.753	1198.92	27966	13737.22	364
SRX8251809	Testicular	NA	testicular tissue	testicular tissue	SRP260115	SRS6598288	0.959	0.863	2.973	0.691	0.474	0.745	1127.83	29382	12899.67	456
SRX8251810	Testicular	NA	testicular tissue	testicular tissue	SRP260115	SRS6598289	0.963	0.854	3.101	0.674	0.555	0.756	1157.66	29188	13013.92	453
SRX8251811	Testicular	NA	testicular tissue	testicular tissue	SRP260115	SRS6598290	0.975	0.853	3.290	0.675	0.565	0.767	1160.23	29478	10794.76	655
SRX8251812	Testicular	NA	testicular tissue	testicular tissue	SRP260115	SRS6598291	0.956	0.851	3.198	0.616	0.304	0.760	1150.34	29601	13343.94	434
SRX8688317	Blood	NA	Blood	YueLab-Blood-WGBS	SRP213938	SRS6966978	0.981	0.754	26.239	0.655	0.145	0.958	954.73	52186	8255.65	1213
SRX8688318	Brain	NA	Brain	YueLab-Brain-WGBS	SRP213938	SRS6966979	0.985	0.757	47.045	0.750	0.757	0.962	1081.17	76267	9579.28	1220
SRX8688319	Colon	NA	Colon	YueLab-Colon-WGBS	SRP213938	SRS6966980	0.981	0.747	45.549	0.747	0.727	0.969	1280.46	52484	9381.49	1292
SRX8688320	Heart	NA	Heart	YueLab-Heart-WGBS	SRP213938	SRS6966981	0.979	0.758	43.869	0.734	0.693	0.970	1061.13	64242	9715.43	1188
SRX8688321	Intestine	NA	Intestine	YueLab-Intestine-WGBS	SRP213938	SRS6966982	0.980	0.756	44.189	0.745	0.724	0.967	1224.09	53916	9048.4	1562
SRX8688322	Kidney	NA	Kidney	YueLab-Kidney-WGBS	SRP213938	SRS6966983	0.980	0.764	46.167	0.745	0.708	0.968	1138.6	59725	8655.35	1585
SRX8688323	Liver	NA	Liver	YueLab-Liver-WGBS	SRP213938	SRS6966984	0.979	0.766	45.593	0.745	0.723	0.967	1057.28	60976	9396.68	1560
SRX8688324	Muscle	NA	Muscle	YueLab-Muscle-WGBS	SRP213938	SRS6966985	0.978	0.746	49.303	0.733	0.669	0.969	1143.39	68214	9320.36	1234
SRX8688325	Skin	NA	Skin	YueLab-Skin-WGBS	SRP213938	SRS6966986	0.980	0.757	46.107	0.753	0.708	0.972	1191.31	64700	9131.9	1445
SRX8688326	Spleen	NA	Spleen	YueLab-Spleen-WGBS	SRP213938	SRS6966987	0.987	0.750	43.271	0.736	0.744	0.969	1045.45	54453	8776.9	1290
SRX8688327	Testis	NA	Testis	YueLab-Testis-WGBS	SRP213938	SRS6966988	0.980	0.826	45.133	0.735	0.699	0.969	1077.26	50679	8086.72	2304
SRX9266058	Whole Embryos	NA	whole embryos	48hpf embryos	SRP258697	SRS7495592	0.994	0.388	1.630	0.712	0.728	0.700	118502.0	3	3769669.54	13
SRX9266079	Whole Embryos	NA	whole embryos	72hpf embryos	SRP258697	SRS7495613	0.992	0.800	16.688	0.749	0.798	0.966	926.21	47298	7244.45	1790
SRX9266080	Whole Embryos	NA	whole embryos	72hpf embryos	SRP258697	SRS7495614	0.991	0.799	14.081	0.732	0.775	0.968	966.49	43239	6651.76	2076
SRX9266081	Whole Embryos	NA	whole embryos	72hpf embryos	SRP258697	SRS7495615	0.991	0.796	16.454	0.725	0.791	0.971	971.39	44526	6970.02	2006
SRX9266082	Whole Embryos	NA	whole embryos	72hpf embryos	SRP258697	SRS7495616	0.992	0.790	12.803	0.734	0.804	0.962	993.71	42011	7042.78	1837
SRX9266083	Heart	NA	heart	Adult	SRP258697	SRS7495617	0.994	0.774	6.582	0.753	0.771	0.943	1015.16	35196	6864.55	1543
SRX9266084	Heart	NA	heart	Adult	SRP258697	SRS7495618	0.994	0.773	7.217	0.754	0.722	0.946	988.49	36222	7514.33	1285
SRX9266085	Intestine	NA	intestine	Adult	SRP258697	SRS7495619	0.993	0.781	7.199	0.745	0.767	0.937	1154.73	34514	8884.98	1101
SRX9266086	Intestine	NA	intestine	Adult	SRP258697	SRS7495620	0.993	0.782	7.387	0.745	0.793	0.938	1145.89	35112	7552.44	1614
SRX9266087	Skin	NA	skin	Adult	SRP258697	SRS7495621	0.994	0.770	7.625	0.751	0.746	0.950	1042.81	35166	7596.05	1331
SRX9266088	Skin	NA	skin	Adult	SRP258697	SRS7495622	0.993	0.770	5.383	0.748	0.768	0.935	1090.68	33565	7911.13	1134
SRX9266089	Muscle	NA	muscle	Adult	SRP258697	SRS7495623	0.994	0.761	8.254	0.745	0.725	0.952	1030.54	33487	7458.25	1335
SRX9266090	Muscle	NA	muscle	Adult	SRP258697	SRS7495624	0.993	0.761	6.292	0.747	0.730	0.941	1081.77	31705	7148.68	1398
SRX9419620	Sperm	NA	sperm	Sperm	SRP290840	SRS7634956	0.982	0.809	3.573	0.519	0.912	0.724	1230.8	29188	11225.84	730
SRX9419621	Sperm	NA	sperm	Sperm	SRP290840	SRS7634957	0.983	0.805	3.341	0.473	0.916	0.712	1237.25	28771	13572.99	470
SRX9419623	Sperm	NA	sperm	Sperm	SRP290840	SRS7634959	0.983	0.808	3.530	0.509	0.908	0.717	1235.5	29200	12550.64	549
