wgEncodeSydhTfbsMelInputDmso20IggyaleAln	Stanford-m	2010-07-09	n/a	2011-04-09
wgEncodeSydhTfbsMelInputDmso20IggyaleRawData	Stanford-m	2010-07-09	n/a	2011-04-09
wgEncodeSydhTfbsMelInputDmso20IggyaleSig	Stanford-m	2010-07-09	n/a	2011-04-09
wgEncodeSydhTfbsMelInputIggmusAlnRep1	Stanford-m	2010-04-22	2011-06-09	2011-01-22
wgEncodeSydhTfbsMelInputIggmusRawData	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelInputIggmusSig	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelInputIggrabAlnRep1	Stanford-m	2010-04-22	2011-06-09	2011-01-22
wgEncodeSydhTfbsMelInputIggrabRawData	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelInputIggrabSig	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelInputIggratAlnRep1	Stanford-m	2010-04-22	2011-06-09	2011-01-22
wgEncodeSydhTfbsMelInputIggratRawData	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelInputIggratSig	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelInputStdAlnRep1	Stanford-m	2011-04-29	n/a	2012-01-28
wgEncodeSydhTfbsMelInputStdRawDataRep1	Stanford-m	2011-04-29	n/a	2012-01-28
wgEncodeSydhTfbsMelInputStdSig	Stanford-m	2011-04-29	n/a	2012-01-28
wgEncodeSydhTfbsMelJundIggrabAlnRep1	Stanford-m	2010-05-11	2011-06-09	2011-02-11
wgEncodeSydhTfbsMelJundIggrabAlnRep2	Stanford-m	2010-05-11	2011-06-09	2011-02-11
wgEncodeSydhTfbsMelJundIggrabPk	Stanford-m	2010-05-11	n/a	2011-02-11
wgEncodeSydhTfbsMelJundIggrabRawDataRep1	Stanford-m	2010-05-11	n/a	2011-02-11
wgEncodeSydhTfbsMelJundIggrabRawDataRep2	Stanford-m	2010-05-11	n/a	2011-02-11
wgEncodeSydhTfbsMelJundIggrabSig	Stanford-m	2010-05-11	n/a	2011-02-11
wgEncodeSydhTfbsMelMafkDm2p5dStdAlnRep1	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelMafkDm2p5dStdAlnRep2	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelMafkDm2p5dStdPk	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelMafkDm2p5dStdRawDataRep1	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelMafkDm2p5dStdRawDataRep2	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelMafkDm2p5dStdSig	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelMafkab50322IggrabAlnRep1	Stanford-m	2011-04-28	n/a	2012-01-28
wgEncodeSydhTfbsMelMafkab50322IggrabAlnRep2	Stanford-m	2011-04-28	n/a	2012-01-28
wgEncodeSydhTfbsMelMafkab50322IggrabPk	Stanford-m	2011-04-28	n/a	2012-01-28
wgEncodeSydhTfbsMelMafkab50322IggrabRawDataRep1	Stanford-m	2011-04-28	n/a	2012-01-28
wgEncodeSydhTfbsMelMafkab50322IggrabRawDataRep2	Stanford-m	2011-04-28	n/a	2012-01-28
wgEncodeSydhTfbsMelMafkab50322IggrabSig	Stanford-m	2011-04-28	n/a	2012-01-28
wgEncodeSydhTfbsMelMaxIggrabAlnRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelMaxIggrabAlnRep1V2	Stanford-m	2010-07-08	2011-05-17	2011-04-08
wgEncodeSydhTfbsMelMaxIggrabAlnRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelMaxIggrabAlnRep2V2	Stanford-m	2010-07-08	2011-05-17	2011-04-08
wgEncodeSydhTfbsMelMaxIggrabPk	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelMaxIggrabRawDataRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelMaxIggrabRawDataRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelMaxIggrabSig	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelMazab85725IggrabAlnRep1	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelMazab85725IggrabAlnRep2	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelMazab85725IggrabPk	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelMazab85725IggrabRawDataRep1	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelMazab85725IggrabRawDataRep2	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelMazab85725IggrabSig	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelMxi1af4185IggrabAlnRep1	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelMxi1af4185IggrabAlnRep2	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelMxi1af4185IggrabPk	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelMxi1af4185IggrabRawDataRep1	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelMxi1af4185IggrabRawDataRep2	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelMxi1af4185IggrabSig	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelNelfeIggrabAlnRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelNelfeIggrabAlnRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelNelfeIggrabPk	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelNelfeIggrabRawDataRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelNelfeIggrabRawDataRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelNelfeIggrabSig	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelNrf2IggrabAlnRep1	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelNrf2IggrabAlnRep2	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelNrf2IggrabPk	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelNrf2IggrabRawDataRep1	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelNrf2IggrabRawDataRep2	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelNrf2IggrabSig	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelP300IggrabAlnRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300IggrabAlnRep1V2	Stanford-m	2010-12-10	n/a	2011-09-10
wgEncodeSydhTfbsMelP300IggrabAlnRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300IggrabAlnRep2V2	Stanford-m	2010-12-10	n/a	2011-09-10
wgEncodeSydhTfbsMelP300IggrabPk	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300IggrabPkV2	Stanford-m	2010-12-10	n/a	2011-09-10
wgEncodeSydhTfbsMelP300IggrabRawDataRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300IggrabRawDataRep1V2	Stanford-m	2010-12-10	n/a	2011-09-10
wgEncodeSydhTfbsMelP300IggrabRawDataRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300IggrabRawDataRep2V2	Stanford-m	2010-12-10	n/a	2011-09-10
wgEncodeSydhTfbsMelP300IggrabSig	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300IggrabSigV2	Stanford-m	2010-12-10	n/a	2011-09-10
wgEncodeSydhTfbsMelP300sc584IggrabAlnRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300sc584IggrabAlnRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300sc584IggrabPk	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300sc584IggrabRawDataRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300sc584IggrabRawDataRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelP300sc584IggrabSig	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelPol2Dm2p5dIggrabAlnRep1	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelPol2Dm2p5dIggrabAlnRep2	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelPol2Dm2p5dIggrabPk	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelPol2Dm2p5dIggrabRawDataRep1	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelPol2Dm2p5dIggrabRawDataRep2	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelPol2Dm2p5dIggrabSig	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelPol2IggmusAlnRep1	Stanford-m	2010-04-22	2011-06-09	2011-01-22
wgEncodeSydhTfbsMelPol2IggmusAlnRep2	Stanford-m	2010-04-22	2011-06-09	2011-01-22
wgEncodeSydhTfbsMelPol2IggmusPk	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelPol2IggmusRawDataRep1	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelPol2IggmusRawDataRep2	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelPol2IggmusSig	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelPol2s2IggrabAlnRep1	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelPol2s2IggrabAlnRep2	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelPol2s2IggrabPk	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelPol2s2IggrabRawDataRep1	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelPol2s2IggrabRawDataRep2	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelPol2s2IggrabSig	Stanford-m	2011-02-25	n/a	2011-11-25
wgEncodeSydhTfbsMelRad21Dm2p5dIggrabAlnRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dm2p5dIggrabAlnRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dm2p5dIggrabPk	Stanford-m	2010-10-20	2011-02-03	2011-07-20
wgEncodeSydhTfbsMelRad21Dm2p5dIggrabRawDataRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dm2p5dIggrabRawDataRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dm2p5dIggrabSig	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dmso20IggrabAlnRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dmso20IggrabAlnRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dmso20IggrabPk	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dmso20IggrabRawDataRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dmso20IggrabRawDataRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21Dmso20IggrabSig	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21IggrabAlnRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21IggrabAlnRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21IggrabPk	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21IggrabRawDataRep1	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21IggrabRawDataRep2	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelRad21IggrabSig	Stanford-m	2010-10-20	n/a	2011-07-20
wgEncodeSydhTfbsMelSin3anb6001263IggrabAlnRep1	Stanford-m	2012-02-28	n/a	2012-11-28
wgEncodeSydhTfbsMelSin3anb6001263IggrabAlnRep2	Stanford-m	2012-02-28	n/a	2012-11-28
wgEncodeSydhTfbsMelSin3anb6001263IggrabPk	Stanford-m	2012-02-28	n/a	2012-11-28
wgEncodeSydhTfbsMelSin3anb6001263IggrabRawDataRep1	Stanford-m	2012-02-28	n/a	2012-11-28
wgEncodeSydhTfbsMelSin3anb6001263IggrabRawDataRep2	Stanford-m	2012-02-28	n/a	2012-11-28
wgEncodeSydhTfbsMelSin3anb6001263IggrabSig	Stanford-m	2012-02-28	n/a	2012-11-28
wgEncodeSydhTfbsMelSmc3ab9263IggrabAlnRep1	Stanford-m	2011-04-20	n/a	2012-01-20
wgEncodeSydhTfbsMelSmc3ab9263IggrabAlnRep2	Stanford-m	2011-04-20	n/a	2012-01-20
wgEncodeSydhTfbsMelSmc3ab9263IggrabPk	Stanford-m	2011-04-20	n/a	2012-01-20
wgEncodeSydhTfbsMelSmc3ab9263IggrabRawDataRep1	Stanford-m	2011-04-20	n/a	2012-01-20
wgEncodeSydhTfbsMelSmc3ab9263IggrabRawDataRep2	Stanford-m	2011-04-20	n/a	2012-01-20
wgEncodeSydhTfbsMelSmc3ab9263IggrabSig	Stanford-m	2011-04-20	n/a	2012-01-20
wgEncodeSydhTfbsMelTbpIggmusAlnRep1	Stanford-m	2010-04-22	2011-06-09	2011-01-22
wgEncodeSydhTfbsMelTbpIggmusAlnRep2	Stanford-m	2010-04-22	2011-06-09	2011-01-22
wgEncodeSydhTfbsMelTbpIggmusPk	Stanford-m	2010-04-22	2011-07-19	2011-01-22
wgEncodeSydhTfbsMelTbpIggmusRawDataRep1	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelTbpIggmusRawDataRep2	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelTbpIggmusSig	Stanford-m	2010-04-22	n/a	2011-01-22
wgEncodeSydhTfbsMelUbfsc13125IggmusAlnRep1	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelUbfsc13125IggmusAlnRep2	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelUbfsc13125IggmusPk	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelUbfsc13125IggmusRawDataRep1	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelUbfsc13125IggmusRawDataRep2	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelUbfsc13125IggmusSig	Stanford-m	2012-06-29	n/a	2013-03-28
wgEncodeSydhTfbsMelUsf2IggmusAlnRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelUsf2IggmusAlnRep1V2	Stanford-m	2010-07-08	2011-05-17	2011-04-08
wgEncodeSydhTfbsMelUsf2IggmusAlnRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelUsf2IggmusAlnRep2V2	Stanford-m	2010-07-08	2011-05-17	2011-04-08
wgEncodeSydhTfbsMelUsf2IggmusPk	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelUsf2IggmusRawDataRep1	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelUsf2IggmusRawDataRep2	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelUsf2IggmusSig	Stanford-m	2010-07-08	n/a	2011-04-08
wgEncodeSydhTfbsMelUsf2IggrabAlnRep1	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelUsf2IggrabAlnRep2	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelUsf2IggrabPk	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelUsf2IggrabRawDataRep1	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelUsf2IggrabRawDataRep2	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelUsf2IggrabSig	Stanford-m	2011-09-22	n/a	2012-06-21
wgEncodeSydhTfbsMelZc3h11anb10074650IggrabAlnRep1	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZc3h11anb10074650IggrabAlnRep2	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZc3h11anb10074650IggrabPk	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZc3h11anb10074650IggrabRawDataRep1	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZc3h11anb10074650IggrabRawDataRep2	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZc3h11anb10074650IggrabSig	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZkscan1hpa006672IggrabAlnRep1	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelZkscan1hpa006672IggrabAlnRep2	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelZkscan1hpa006672IggrabPk	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelZkscan1hpa006672IggrabRawDataRep1	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelZkscan1hpa006672IggrabRawDataRep2	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelZkscan1hpa006672IggrabSig	Stanford-m	2012-03-29	n/a	2012-12-29
wgEncodeSydhTfbsMelZnf384hpa004051IggrabAlnRep1	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnf384hpa004051IggrabAlnRep2	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnf384hpa004051IggrabPk	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnf384hpa004051IggrabRawDataRep1	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnf384hpa004051IggrabRawDataRep2	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnf384hpa004051IggrabSig	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnfmizdcp1ab65767IggrabAlnRep1	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnfmizdcp1ab65767IggrabAlnRep2	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnfmizdcp1ab65767IggrabPk	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnfmizdcp1ab65767IggrabRawDataRep1	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnfmizdcp1ab65767IggrabRawDataRep2	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeSydhTfbsMelZnfmizdcp1ab65767IggrabSig	Stanford-m	2012-08-01	n/a	2013-05-01
wgEncodeUwDgf	n/a	n/a	n/a	n/a
wgEncodeUwDgf3134RiiiMImmortalAlnRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgf3134RiiiMImmortalHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgf3134RiiiMImmortalPkRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgf3134RiiiMImmortalRawDataRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgf3134RiiiMImmortalRawRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgf3134RiiiMImmortalSigRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgf416bB6d2f1jImmortalAlnRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgf416bB6d2f1jImmortalHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgf416bB6d2f1jImmortalPkRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgf416bB6d2f1jImmortalRawDataRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgf416bB6d2f1jImmortalRawRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgf416bB6d2f1jImmortalSigRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfA20BalbcannMImmortalAlnRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfA20BalbcannMImmortalHotspotsRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfA20BalbcannMImmortalPkRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfA20BalbcannMImmortalRawDataRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfA20BalbcannMImmortalRawRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfA20BalbcannMImmortalSigRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfBcellcd19pC57bl6MAdult8wksAlnRep1	UW-m	2011-12-17	2012-01-18	2012-09-17
wgEncodeUwDgfBcellcd19pC57bl6MAdult8wksHotspotsRep1	UW-m	2011-12-17	2012-01-18	2012-09-17
wgEncodeUwDgfBcellcd19pC57bl6MAdult8wksPkRep1	UW-m	2011-12-17	2012-01-18	2012-09-17
wgEncodeUwDgfBcellcd19pC57bl6MAdult8wksRawDataRep1	UW-m	2011-12-17	2012-01-18	2012-09-17
wgEncodeUwDgfBcellcd19pC57bl6MAdult8wksRawRep1	UW-m	2011-12-17	2012-01-18	2012-09-17
wgEncodeUwDgfBcellcd19pC57bl6MAdult8wksSigRep1	UW-m	2011-12-17	2012-01-18	2012-09-17
wgEncodeUwDgfBcellcd43nC57bl6MAdult8wksAlnRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfBcellcd43nC57bl6MAdult8wksHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfBcellcd43nC57bl6MAdult8wksPkRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfBcellcd43nC57bl6MAdult8wksRawDataRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfBcellcd43nC57bl6MAdult8wksRawRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfBcellcd43nC57bl6MAdult8wksSigRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfEscj7129s1ME0AlnRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfEscj7129s1ME0HotspotsRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfEscj7129s1ME0PkRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfEscj7129s1ME0RawDataRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfEscj7129s1ME0RawRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfEscj7129s1ME0SigRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfHeartC57bl6MAdult8wksAlnRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfHeartC57bl6MAdult8wksHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfHeartC57bl6MAdult8wksPkRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfHeartC57bl6MAdult8wksRawDataRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfHeartC57bl6MAdult8wksRawRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfHeartC57bl6MAdult8wksSigRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfKidneyC57bl6MAdult8wksAlnRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfKidneyC57bl6MAdult8wksHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfKidneyC57bl6MAdult8wksPkRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfKidneyC57bl6MAdult8wksRawDataRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfKidneyC57bl6MAdult8wksRawRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfKidneyC57bl6MAdult8wksSigRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfLiverC57bl6MAdult8wksAlnRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgfLiverC57bl6MAdult8wksHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgfLiverC57bl6MAdult8wksPkRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgfLiverC57bl6MAdult8wksRawDataRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgfLiverC57bl6MAdult8wksRawRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgfLiverC57bl6MAdult8wksSigRep1	UW-m	2011-12-17	n/a	2012-09-16
wgEncodeUwDgfLungC57bl6MAdult8wksAlnRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfLungC57bl6MAdult8wksHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfLungC57bl6MAdult8wksPkRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfLungC57bl6MAdult8wksRawDataRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfLungC57bl6MAdult8wksRawRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfLungC57bl6MAdult8wksSigRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfMelUknImmortalAlnRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfMelUknImmortalHotspotsRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfMelUknImmortalPkRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfMelUknImmortalRawDataRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfMelUknImmortalRawRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfMelUknImmortalSigRep1	UW-m	2011-12-17	n/a	2012-09-17
wgEncodeUwDgfNih3t3NihsMImmortalAlnRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfNih3t3NihsMImmortalHotspotsRep1	UW-m	2012-05-01	n/a	2013-01-30
wgEncodeUwDgfNih3t3NihsMImmortalPkRep1	UW-m	2012-05-01	n/a	2013-01-30
