#metaObject	lab	dateSubmitted	dateResubmitted	dateUnrestricted	composite
wgEncodeSydhTfbsHepg2Srebp2PravastStdAlnRep3	Yale	2009-02-27	2010-06-11	2009-11-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Srebp2PravastStdPk	Yale	2011-06-03	n/a	2012-03-03	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Srebp2PravastStdSig	Yale	2010-12-02	n/a	2011-09-01	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Srebp2RawDataRep1	Yale	2009-02-27	n/a	2009-11-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Srebp2RawDataRep2	Yale	2009-02-27	n/a	2009-11-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Srebp2RawDataRep3	Yale	2009-02-27	n/a	2009-11-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2TbpIggrabAlnRep1	Stanford	2010-04-27	n/a	2011-01-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2TbpIggrabAlnRep2	Stanford	2010-04-27	n/a	2011-01-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2TbpIggrabPk	Stanford	2010-04-27	n/a	2011-01-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2TbpIggrabRawDataRep1	Stanford	2010-04-27	n/a	2011-01-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2TbpIggrabRawDataRep2	Stanford	2010-04-27	n/a	2011-01-27	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2TbpIggrabSig	Stanford	2010-12-06	n/a	2011-09-06	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tcf7l2UcdAlnRep1	USC	2011-01-19	2001-06-27	2011-10-19	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tcf7l2UcdAlnRep2	USC	2011-01-19	2001-06-27	2011-10-19	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tcf7l2UcdPk	USC	2011-01-19	2001-06-27	2011-10-19	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tcf7l2UcdRawDataRep1	USC	2011-01-19	2001-06-27	2011-10-19	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tcf7l2UcdRawDataRep2	USC	2011-01-19	2001-06-27	2011-10-19	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tcf7l2UcdSig	USC	2011-01-19	2001-06-27	2011-10-19	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tr4RawDataRep1	USC	2009-06-12	n/a	2010-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tr4RawDataRep2	USC	2009-06-12	n/a	2010-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tr4UcdAlnRep1	USC	2009-06-12	2010-06-14	2010-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tr4UcdAlnRep2	USC	2009-06-12	2010-06-14	2010-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tr4UcdPk	USC	2011-06-03	n/a	2012-03-03	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Tr4UcdSig	USC	2010-12-02	n/a	2011-09-01	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Usf2IggrabAlnRep1	Stanford	2010-06-11	n/a	2011-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Usf2IggrabAlnRep2	Stanford	2010-06-11	n/a	2011-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Usf2IggrabPk	Stanford	2010-06-11	n/a	2011-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Usf2IggrabRawDataRep1	Stanford	2010-06-11	n/a	2011-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Usf2IggrabRawDataRep2	Stanford	2010-06-11	n/a	2011-03-11	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Usf2IggrabSig	Stanford	2010-12-06	n/a	2011-09-06	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Znf274UcdAlnRep1	USC	2010-05-10	n/a	2011-02-10	wgEncodeSydhTfbs
wgEncodeSydhTfbsHepg2Znf274UcdAlnRep2	USC	2010-05-10	n/a	2011-02-10	wgEncodeSydhTfbs
