#file	format	output	meta	ucsc_db	paired_end
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996318-SRR1975000-/SRR1975000_1.fastq.gz	fastq	reads	GSM1658358	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996318-SRR1975000-/SRR1975000_2.fastq.gz	fastq	reads	GSM1658358	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996319-SRR1975001-/SRR1975001_1.fastq.gz	fastq	reads	GSM1658359	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996319-SRR1975001-/SRR1975001_2.fastq.gz	fastq	reads	GSM1658359	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996320-SRR1975002-/SRR1975002_1.fastq.gz	fastq	reads	GSM1658360	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996320-SRR1975002-/SRR1975002_2.fastq.gz	fastq	reads	GSM1658360	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996321-SRR1975003-/SRR1975003_1.fastq.gz	fastq	reads	GSM1658361	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996321-SRR1975003-/SRR1975003_2.fastq.gz	fastq	reads	GSM1658361	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996322-SRR1975004-/SRR1975004_1.fastq.gz	fastq	reads	GSM1658362	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996322-SRR1975004-/SRR1975004_2.fastq.gz	fastq	reads	GSM1658362	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996323-SRR1975005-/SRR1975005_1.fastq.gz	fastq	reads	GSM1658363	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996323-SRR1975005-/SRR1975005_2.fastq.gz	fastq	reads	GSM1658363	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996324-SRR1975006-/SRR1975006_1.fastq.gz	fastq	reads	GSM1658364	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996324-SRR1975006-/SRR1975006_2.fastq.gz	fastq	reads	GSM1658364	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996325-SRR1975007-/SRR1975007_1.fastq.gz	fastq	reads	GSM1658365	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996325-SRR1975007-/SRR1975007_2.fastq.gz	fastq	reads	GSM1658365	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996326-SRR1975008-/SRR1975008_1.fastq.gz	fastq	reads	GSM1658366	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996326-SRR1975008-/SRR1975008_2.fastq.gz	fastq	reads	GSM1658366	hg38	2
