accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
ERX2515294	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363478	0.982	0.726	10.906	0.813	0.377	0.935	1182.34	41499	22447.69	1028
ERX2515295	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363479	0.983	0.723	11.232	0.807	0.439	0.940	1161.75	40845	22345.21	1375
ERX2515296	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363480	0.985	0.716	5.716	0.769	0.154	0.910	1323.18	36756	26321.75	926
ERX2515297	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363481	0.984	0.716	11.486	0.813	0.325	0.942	1240.19	35386	13556.85	1527
ERX2515298	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363482	0.983	0.726	10.578	0.808	0.272	0.939	1176.76	39969	17780.97	1565
ERX2515299	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363483	0.983	0.722	8.841	0.810	0.387	0.930	1224.37	36358	19707.04	1122
ERX2515300	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363484	0.982	0.717	8.180	0.812	0.207	0.926	1230.05	36002	21983.34	1087
ERX2543600	693-D6 TE Embryo 2	NA	NA	NA	ERP008742	ERS1487912	0.980	0.216	2.884	0.651	0.894	0.730	0.0	0	691179.28	589
ERX2543607	308-D5 TE Embryo 1	NA	NA	NA	ERP008742	ERS1487919	0.981	0.243	2.732	0.637	0.806	0.703	112679.35	173	778343.64	587
ERX2543608	308-D5 TE Embryo 2	NA	NA	NA	ERP008742	ERS1487920	0.983	0.197	3.947	0.649	0.838	0.779	0.0	0	575070.93	891
ERX2543611	P14(2)	NA	NA	NA	ERP008742	ERS1487923	0.985	0.509	3.167	0.733	0.385	0.793	4310.66	22527	483724.83	805
ERX2543612	P8(3)	NA	NA	NA	ERP008742	ERS1487924	0.985	0.559	3.260	0.723	0.330	0.821	3807.21	25884	279529.56	525
ERX2543614	P11(4)	NA	NA	NA	ERP008742	ERS1487926	0.986	0.721	2.741	0.746	0.418	0.747	1810.98	30974	320672.31	570
ERX2690381	Colon	NA	colon	NA	ERP109610	ERS2586485	0.992	0.511	5.984	0.829	0.928	0.710	2002.72	27557	66254.44	186
ERX2690406	Colon	NA	colon	NA	ERP109610	ERS2586513	0.997	0.503	6.476	0.823	0.860	0.879	1478.0	30400	27519.13	505
ERX2690417	Colon	NA	colon	NA	ERP109610	ERS2586526	0.996	0.495	6.559	0.819	0.894	0.766	2242.11	23784	56494.87	126
ERX2690430	Colon	NA	colon	NA	ERP109610	ERS2586541	0.992	0.511	5.296	0.821	0.937	0.773	6356.7	24453	1105949.88	1027
ERX2690437	Colon	NA	colon	NA	ERP109610	ERS2586549	0.996	0.512	4.491	0.815	0.901	0.798	1938.81	28027	40464.48	215
ERX2691753	Colon	NA	colon	NA	ERP109664	ERS2592430	0.997	0.463	6.895	0.853	0.894	0.710	4796.23	20735	1402104.27	784
ERX2718107	Hippocampus	NA	NA	NA	ERP106410	ERS2614669	0.955	0.834	16.142	0.821	0.635	0.958	1381.82	51956	83450.78	2869
ERX2735839	Blood	NA	NA	NA	ERP110208	ERS2632329	0.994	0.796	12.187	0.840	0.988	0.938	1154.81	47958	9678.39	3286
ERX2735840	Sperm	NA	NA	NA	ERP110208	ERS2632330	0.994	0.792	12.388	0.771	0.983	0.933	2453.65	80438	23090.45	7065
ERX2735841	Blood	NA	NA	NA	ERP110208	ERS2632327	0.994	0.804	15.242	0.832	0.987	0.949	1096.96	49537	10554.01	3472
ERX2735842	Sperm	NA	NA	NA	ERP110208	ERS2632328	0.994	0.765	12.811	0.799	0.986	0.942	2547.08	87302	35824.4	5029
ERX2826971	Lymphoblastoid Cell Line	lymphoblastoid cell line	NA	NA	ERP110315	ERS2643887	0.999	0.537	2.772	0.874	0.994	0.872	15781.2	20045	1553957.07	990
ERX2826972	Lymphoblastoid Cell Line	lymphoblastoid cell line	NA	NA	ERP110315	ERS2643887	0.999	0.538	3.067	0.874	0.993	0.888	15950.57	20631	1545907.17	999
ERX2826973	Lymphoblastoid Cell Line	lymphoblastoid cell line	NA	NA	ERP110315	ERS2643887	0.999	0.537	3.795	0.876	0.992	0.915	15850.46	23336	1586489.67	948
ERX3314985	ERS3374392	NA	NA	NA	ERP114912	ERS3374392	0.959	0.770	8.752	0.594	0.927	0.905	1260.07	47910	26811.2	951
ERX3314986	ERS3374393	NA	NA	NA	ERP114912	ERS3374393	0.952	0.765	7.673	0.669	0.980	0.889	1353.5	45488	33067.63	1136
ERX3314987	ERS3374394	NA	NA	NA	ERP114912	ERS3374394	0.969	0.758	6.817	0.601	0.979	0.893	1295.02	46152	39038.04	863
ERX3314988	ERS3374395	NA	NA	NA	ERP114912	ERS3374395	0.957	0.760	7.157	0.695	0.936	0.891	1365.53	44218	43079.23	1112
ERX3314989	ERS3374396	NA	NA	NA	ERP114912	ERS3374396	0.966	0.766	10.677	0.656	0.946	0.917	1224.38	51442	27527.2	1184
ERX3314990	ERS3374397	NA	NA	NA	ERP114912	ERS3374397	0.960	0.742	6.003	0.554	0.977	0.856	1326.7	45549	43944.5	698
ERX3314991	ERS3374398	NA	NA	NA	ERP114912	ERS3374398	0.965	0.742	3.326	0.682	0.986	0.787	1448.84	39485	74480.8	249
ERX3314992	ERS3374399	NA	NA	NA	ERP114912	ERS3374399	0.966	0.773	9.242	0.674	0.948	0.913	1191.34	52097	29940.18	952
ERX334518	Breast	NA	NA	NA	ERP004221	ERS364139	0.993	0.753	15.079	0.740	0.956	0.946	2352.96	63733	181560.65	2535
ERX334519	Breast	NA	NA	NA	ERP004221	ERS364140	0.994	0.691	38.743	0.794	0.570	0.851	1049.73	47418	17079.83	1040
ERX334520	Breast Cancer	human breast cancer	NA	NA	ERP004221	ERS364141	0.988	0.596	13.229	0.769	0.881	0.879	6593.02	68650	327512.75	1968
ERX334521	Breast	NA	NA	NA	ERP004221	ERS364142	0.994	0.748	31.691	0.551	0.898	0.937	1089.19	47621	13059.99	2424
ERX334522	Breast	NA	NA	NA	ERP004221	ERS364143	0.995	0.788	25.794	0.574	0.923	0.936	1648.74	76971	60909.99	3586
ERX3542695	ERS3745458	NA	NA	NA	ERP117337	ERS3745458	0.996	0.708	11.126	0.642	0.988	1.000	1997.66	81448	55752.21	2329
ERX3542696	ERS3745460	NA	NA	NA	ERP117337	ERS3745460	0.996	0.709	9.604	0.638	0.990	1.000	2113.14	84983	62782.49	2661
ERX3542697	ERS3745462	NA	NA	NA	ERP117337	ERS3745462	0.996	0.728	9.911	0.629	0.989	1.000	2007.81	82542	60997.79	2268
ERX3542698	ERS3745463	NA	NA	NA	ERP117337	ERS3745463	0.996	0.732	9.661	0.636	0.989	1.000	1216.61	37483	28270.52	1710
ERX3542699	ERS3745464	NA	NA	NA	ERP117337	ERS3745464	0.996	0.735	9.110	0.607	0.988	1.000	2249.84	59506	62496.26	1830
ERX3542700	ERS3745465	NA	NA	NA	ERP117337	ERS3745465	0.996	0.743	9.504	0.615	0.989	1.000	1878.25	50503	66738.58	1856
ERX3542701	ERS3745466	NA	NA	NA	ERP117337	ERS3745466	0.996	0.738	9.133	0.600	0.988	1.000	2155.1	68749	60540.85	1952
ERX3542702	ERS3745467	NA	NA	NA	ERP117337	ERS3745467	0.996	0.727	9.149	0.607	0.988	1.000	2147.19	72005	57541.25	2020
ERX3542703	ERS3745459	NA	NA	NA	ERP117337	ERS3745459	0.997	0.725	8.398	0.649	0.990	1.000	2011.22	74720	60539.87	2134
ERX3542704	ERS3745461	NA	NA	NA	ERP117337	ERS3745461	0.997	0.729	8.526	0.664	0.991	1.000	2066.88	75337	54884.46	2513
ERX3542705	ERS3745468	NA	NA	NA	ERP117337	ERS3745468	0.997	0.733	9.049	0.655	0.990	1.000	1992.33	74454	51213.63	2678
ERX3542706	ERS3745469	NA	NA	NA	ERP117337	ERS3745469	0.997	0.724	8.778	0.612	0.989	1.000	2053.35	78830	54150.26	2240
ERX3542707	ERS3745470	NA	NA	NA	ERP117337	ERS3745470	0.997	0.750	9.236	0.647	0.990	1.000	1941.64	71195	65704.27	2148
ERX3542708	ERS3745471	NA	NA	NA	ERP117337	ERS3745471	0.996	0.723	9.438	0.660	0.990	1.000	2247.45	77286	65100.0	2427
ERX3542709	ERS3745472	NA	NA	NA	ERP117337	ERS3745472	0.997	0.728	9.170	0.644	0.990	1.000	2081.02	75942	54941.62	2403
ERX3542710	ERS3745473	NA	NA	NA	ERP117337	ERS3745473	0.996	0.732	9.040	0.618	0.989	1.000	1991.51	74112	50522.1	2331
ERX420414	ERS420117	NA	NA	NA	ERP005229	ERS420117	0.993	0.833	30.034	0.692	0.980	0.961	879.34	79118	12565.83	4415
ERX4207842	ERS4676997	NA	NA	NA	ERP122363	ERS4676997	0.996	0.757	9.324	0.695	0.986	0.946	950.15	58474	15943.59	2052
ERX4207843	ERS4676998	NA	NA	NA	ERP122363	ERS4676998	0.996	0.754	8.455	0.684	0.986	0.945	970.64	56889	16911.58	1748
ERX4207844	ERS4676999	NA	NA	NA	ERP122363	ERS4676999	0.996	0.748	8.574	0.678	0.985	0.943	955.32	56627	14603.6	1822
ERX4207845	ERS4677000	NA	NA	NA	ERP122363	ERS4677000	0.996	0.751	8.442	0.673	0.985	0.944	960.93	56246	14540.42	1844
ERX4207846	ERS4677001	NA	NA	NA	ERP122363	ERS4677001	0.999	0.765	19.362	0.584	0.992	0.956	823.49	78086	11245.07	3737
ERX4207847	ERS4677002	NA	NA	NA	ERP122363	ERS4677002	0.999	0.774	21.082	0.723	0.990	0.958	843.46	80090	12479.27	4217
ERX4207848	ERS4677003	NA	NA	NA	ERP122363	ERS4677003	0.998	0.766	21.041	0.660	0.990	0.959	842.38	76260	10460.49	4386
ERX4207849	ERS4677004	NA	NA	NA	ERP122363	ERS4677004	0.999	0.771	22.904	0.712	0.990	0.959	834.45	79719	11339.79	4205
ERX4207850	ERS4677005	NA	NA	NA	ERP122363	ERS4677005	0.998	0.784	20.607	0.725	0.989	0.958	849.46	79457	13101.22	4039
ERX4207851	ERS4677006	NA	NA	NA	ERP122363	ERS4677006	0.998	0.758	19.088	0.689	0.989	0.957	810.29	77644	11051.0	3687
ERX4288257	ERS4809516	NA	NA	NA	ERP122802	ERS4809516	0.995	0.669	10.463	0.665	0.989	0.954	2361.98	80570	66653.99	2149
ERX4288258	ERS4809517	NA	NA	NA	ERP122802	ERS4809517	0.996	0.681	10.310	0.671	0.990	0.953	2389.49	81057	64848.6	2420
ERX4288259	ERS4809518	NA	NA	NA	ERP122802	ERS4809518	0.996	0.685	10.879	0.675	0.989	0.954	2338.28	79340	62802.37	2204
ERX4288260	ERS4809519	NA	NA	NA	ERP122802	ERS4809519	0.996	0.665	10.892	0.687	0.990	0.954	2299.61	82513	65976.48	2169
ERX4288261	ERS4809520	NA	NA	NA	ERP122802	ERS4809520	0.996	0.667	10.249	0.670	0.990	0.953	2391.89	78160	78835.28	2253
ERX4288262	ERS4809521	NA	NA	NA	ERP122802	ERS4809521	0.996	0.699	10.361	0.653	0.989	0.953	2322.71	80881	73901.78	2164
ERX4288263	ERS4809522	NA	NA	NA	ERP122802	ERS4809522	0.996	0.695	11.216	0.669	0.990	0.955	2357.34	74124	69148.73	2155
ERX4288264	ERS4809523	NA	NA	NA	ERP122802	ERS4809523	0.996	0.671	10.636	0.662	0.989	0.953	2445.8	85912	64388.0	2315
ERX4314061	ERS4850090	NA	NA	NA	ERP123063	ERS4850090	0.986	0.735	15.696	0.646	0.988	0.955	1196.6	34337	6960.11	3926
ERX4314062	ERS4850091	NA	NA	NA	ERP123063	ERS4850091	0.993	0.769	13.603	0.716	0.991	0.952	1089.88	38940	19513.59	4225
ERX5142549	Whole Organism	NA	whole organism	NA	ERP127251	ERS5822951	0.959	0.192	4.556	0.529	0.507	0.761	0.0	0	975521.15	444
ERX5444116	HL60	NA	NA	NA	ERP109780	ERS6262761	0.999	0.729	20.854	0.963	0.999	0.941	2760.73	68198	903065.22	1416
ERX5444117	HL60	NA	NA	NA	ERP109780	ERS6262762	0.999	0.726	21.471	0.966	0.999	0.943	2796.68	69233	932630.39	1388
ERX5444118	HL60	NA	NA	NA	ERP109780	ERS6262763	0.999	0.725	19.260	0.963	0.999	0.941	2985.68	66347	941822.8	1358
ERX5626045	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579622	0.994	0.827	6.015	0.978	0.994	0.912	1272.39	38949	25247.21	1058
ERX5626046	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579623	0.991	0.809	6.441	0.978	0.994	0.914	1287.98	37253	16043.25	1184
ERX5626047	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579624	0.994	0.823	6.464	0.979	0.995	0.917	1276.77	37496	26127.8	850
ERX5626048	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579625	0.994	0.830	6.206	0.977	0.995	0.912	1269.63	38170	19596.48	1042
ERX5626049	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579626	0.990	0.815	6.871	0.978	0.995	0.924	1262.68	38733	15369.91	1397
ERX5626050	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579627	0.994	0.832	6.205	0.977	0.994	0.909	1333.42	35872	20217.04	1160
ERX5626051	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579628	0.995	0.825	7.260	0.980	0.997	0.929	1183.73	49087	19483.12	1877
ERX5626052	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579629	0.995	0.813	7.049	0.979	0.996	0.923	1247.5	41080	15863.32	1577
ERX5626053	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579630	0.980	0.833	5.927	0.947	0.995	0.914	1229.39	44576	25518.56	1350
ERX5626054	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579631	0.994	0.814	5.978	0.977	0.995	0.916	1299.37	38097	20623.59	1049
ERX5626055	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579632	0.995	0.805	6.233	0.979	0.996	0.917	1277.89	39524	16845.17	1193
ERX5626056	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579633	0.995	0.799	7.723	0.978	0.996	0.934	1201.73	42433	14248.63	1626
ERX5626057	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579634	0.983	0.821	6.839	0.980	0.995	0.920	1235.01	40348	14209.19	1486
ERX5626058	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579635	0.992	0.836	5.736	0.973	0.994	0.908	1234.83	43158	26635.01	1229
ERX5626059	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579636	0.994	0.787	7.167	0.977	0.994	0.929	1301.41	36391	16583.54	964
ERX5626060	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579637	0.995	0.819	6.271	0.979	0.995	0.915	1278.32	36823	17492.03	1274
ERX5626061	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579638	0.984	0.840	5.733	0.955	0.997	0.897	1236.57	41560	24906.99	1083
ERX5626062	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579639	0.992	0.831	6.482	0.977	0.993	0.914	1222.79	45427	17353.35	1773
ERX5626063	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579640	0.989	0.828	6.384	0.978	0.995	0.922	1214.11	44422	14201.4	1554
ERX5626064	Blood	Mononuclear	Blood	NA	ERP129475	ERS6579641	0.994	0.831	6.351	0.979	0.995	0.923	1204.47	43277	17916.32	1327
ERX6233277	ERS7285688	NA	NA	NA	ERP130693	ERS7285688	0.995	0.558	6.006	0.759	0.880	0.753	1364.26	32148	48869.85	199
ERX6233278	ERS7285700	NA	NA	NA	ERP130693	ERS7285700	0.996	0.527	4.760	0.803	0.761	0.752	12763.57	32805	722274.02	1246
ERX6233285	ERS7285691	NA	NA	NA	ERP130693	ERS7285691	0.996	0.508	2.155	0.803	0.490	0.797	18294.29	30568	554855.57	1734
ERX705283	MCF-7	NA	NA	NA	ERP009555	ERS661357	0.994	0.600	36.279	0.788	0.630	0.835	5092.06	68938	308066.79	1963
ERX7830442	Bone Marrow	NA	bone marrow	NA	ERP135121	ERS10360347	0.993	0.707	6.622	0.867	0.741	0.929	9534.78	67843	483831.88	1713
ERX7830443	Bone Marrow	NA	bone marrow	NA	ERP135121	ERS10360348	0.992	0.697	12.285	0.864	0.713	0.950	8433.31	80569	387128.14	2139
ERX7830444	Bone Marrow	NA	bone marrow	NA	ERP135121	ERS10360349	0.992	0.691	13.244	0.856	0.729	0.952	8430.82	81708	383933.56	2170
ERX8316227	Memory B-Cell	memory b-cell	NA	NA	ERP135424	ERS10602503	0.978	0.621	4.559	0.443	0.780	0.790	1317.69	37503	44401.33	243
ERX9474769	Liver	NA	liver	NA	ERP139499	ERS12427026	0.974	0.677	9.218	0.814	0.836	0.889	1333.41	33282	24868.56	879
ERX9474770	Liver	NA	liver	NA	ERP139499	ERS12427027	0.990	0.702	5.207	0.749	0.930	0.927	1502.24	32210	32108.22	961
SRX006239	ESC	NA	NA	NA	SRP000941	SRS004213	0.980	0.818	8.605	0.649	0.897	0.888	1374.43	29924	12530.11	1791
SRX006240	ESC	NA	NA	NA	SRP000941	SRS004213	0.980	0.827	7.336	0.546	0.915	0.882	1394.96	29670	12034.25	1805
SRX006782	ESC	NA	NA	NA	SRP000941	SRS004212	0.980	0.843	6.311	0.823	0.920	0.835	1461.53	24528	19542.38	1510
SRX006783	IMR90	IMR90 cells	NA	NA	SRP000941	SRS004214	0.996	0.672	6.925	0.584	0.941	0.873	10359.53	57627	621376.54	1936
SRX006784	IMR90	IMR90 cells	NA	NA	SRP000941	SRS004214	0.996	0.675	6.574	0.503	0.932	0.872	10432.08	57157	620468.46	1937
SRX006785	IMR90	IMR90 cells	NA	NA	SRP000941	SRS004214	0.996	0.684	2.062	0.744	0.948	0.737	10221.11	44821	891963.34	1276
SRX006786	IMR90	IMR90 cells	NA	NA	SRP000941	SRS004215	0.995	0.675	7.143	0.531	0.924	0.872	10640.75	57550	623323.76	1950
SRX006787	IMR90	IMR90 cells	NA	NA	SRP000941	SRS004215	0.995	0.676	8.340	0.557	0.910	0.881	10184.57	60160	612219.06	1995
SRX006788	IMR90	IMR90 cells	NA	NA	SRP000941	SRS004215	0.996	0.682	2.789	0.686	0.949	0.779	10828.73	48567	814241.51	1439
SRX006789	ESC	NA	NA	NA	SRP000941	SRS004212	0.972	0.832	6.070	0.799	0.859	0.826	1510.66	23312	15963.14	1466
SRX015763	ESC	Embryonic stem cells	NA	Embryonic stem cells	SRP001720	SRS009853	0.989	0.674	14.700	0.734	0.925	0.933	1118.11	35084	15231.67	2209
SRX015765	ESC	Embryonic stem cells	NA	Embryonic stem cells	SRP001720	SRS009853	0.988	0.582	9.352	0.709	0.606	0.863	1281.33	30539	25951.73	706
SRX015766	Fibroblasts derived from human ESCs	Fibroblasts derived from human embryonic stem cells	NA	Fibroblast	SRP001720	SRS009854	0.997	0.660	11.767	0.661	0.923	0.933	2538.45	45077	583467.12	1730
SRX015767	Fibroblasts derived from human ESCs	Fibroblasts derived from human embryonic stem cells	NA	Fibroblast	SRP001720	SRS009854	0.996	0.593	8.080	0.648	0.641	0.804	2317.8	31377	941398.39	973
SRX015768	Fibroblasts derived from human ESCs	Fibroblasts derived from human embryonic stem cells	NA	Fibroblast	SRP001720	SRS009854	0.995	0.592	6.116	0.664	0.719	0.776	2323.84	30101	990038.46	924
SRX015769	Newborn Human Foreskin Fibroblasts	Newborn Human Foreskin Fibroblasts	NA	Primary fibroblast	SRP001720	SRS009855	0.998	0.590	15.107	0.677	0.911	0.939	5420.28	60017	628992.33	1721
SRX015772	Newborn Human Foreskin Fibroblasts	Newborn Human Foreskin Fibroblasts	NA	Primary fibroblast	SRP001720	SRS009855	0.996	0.528	6.110	0.627	0.687	0.751	3677.96	29486	1235170.33	744
SRX026814	SRS114877	NA	NA	NA	SRP003529	SRS114877	0.989	0.839	10.617	0.853	0.855	0.915	1117.48	36152	27905.72	2702
SRX026829	SRS114889	NA	NA	NA	SRP003529	SRS114889	0.981	0.852	10.703	0.865	0.861	0.914	1217.12	36631	12765.25	2463
SRX026830	SRS114890	NA	NA	NA	SRP003529	SRS114890	0.983	0.828	11.720	0.848	0.852	0.918	1178.75	34775	11001.63	2044
SRX026831	SRS114891	NA	NA	NA	SRP003529	SRS114891	0.983	0.823	11.571	0.853	0.842	0.917	1175.71	34768	11183.44	1961
SRX026832	SRS114892	NA	NA	NA	SRP003529	SRS114892	0.982	0.819	10.347	0.855	0.861	0.915	1177.37	34418	11259.06	1807
SRX026833	SRS114893	NA	NA	NA	SRP003529	SRS114893	0.993	0.642	42.011	0.663	0.924	0.951	1836.71	80181	416670.69	2282
SRX026834	SRS114894	NA	NA	NA	SRP003529	SRS114894	0.994	0.651	42.398	0.658	0.804	0.951	1573.77	83800	349571.38	2540
SRX026835	SRS114895	NA	NA	NA	SRP003529	SRS114895	0.985	0.810	53.473	0.685	0.937	0.951	1160.77	45249	9296.32	4968
SRX027685	ESC	NA	NA	NA	SRP000941	SRS116479	0.988	0.821	14.829	0.598	0.830	0.922	1024.49	40630	13647.94	2123
SRX027686	ESC	NA	NA	NA	SRP000941	SRS116479	0.989	0.825	6.210	0.534	0.894	0.899	1214.18	33031	17212.74	1136
SRX027687	ESC	NA	NA	NA	SRP000941	SRS116479	0.985	0.808	5.604	0.521	0.918	0.893	1268.04	31372	22173.12	954
SRX027688	ESC	NA	NA	NA	SRP000941	SRS116480	0.990	0.813	6.774	0.592	0.913	0.908	1199.27	33523	16372.5	963
SRX027689	ESC	NA	NA	NA	SRP000941	SRS116480	0.990	0.810	6.873	0.615	0.912	0.906	1202.45	33379	15839.14	1006
SRX027690	ESC	NA	NA	NA	SRP000941	SRS116480	0.990	0.810	7.384	0.630	0.903	0.910	1175.25	34451	15815.67	1042
SRX038730	SRS152868	NA	NA	NA	SRP003529	SRS152868	0.995	0.688	18.482	0.859	0.892	0.922	6910.3	76550	528781.97	2211
SRX038781	SRS153033	NA	NA	NA	SRP003529	SRS153033	0.990	0.796	18.445	0.876	0.868	0.922	1032.14	52368	8702.39	3674
SRX043404	ESC	NA	NA	NA	SRP000941	SRS172880	0.994	0.843	6.461	0.830	0.939	0.903	1125.3	36123	37623.64	1534
SRX043405	ESC	NA	NA	NA	SRP000941	SRS172880	0.994	0.846	6.667	0.828	0.933	0.904	1113.22	36683	39521.13	1466
SRX043406	ESC	NA	NA	NA	SRP000941	SRS172880	0.994	0.841	6.846	0.479	0.932	0.906	1103.58	36933	40023.77	1389
SRX043407	ESC	NA	NA	NA	SRP000941	SRS172881	0.994	0.855	10.650	0.836	0.926	0.911	1039.46	40586	36784.72	2217
SRX043408	ESC	NA	NA	NA	SRP000941	SRS172881	0.994	0.852	8.577	0.831	0.954	0.906	1085.19	37974	35347.26	2093
SRX056687	Cell Line	NA	NA	NA	SRP000941	SRS184456	0.984	0.827	22.457	0.850	0.929	0.926	1078.88	40442	7598.03	4000
SRX056688	Cell Line	NA	NA	NA	SRP000941	SRS184456	0.983	0.822	17.246	0.854	0.918	0.924	1095.05	38591	7318.74	3752
SRX056691	Cell Line	NA	NA	NA	SRP000941	SRS184459	0.983	0.836	17.655	0.842	0.939	0.924	1114.44	38554	7294.12	4266
SRX056692	Cell Line	NA	NA	NA	SRP000941	SRS184459	0.983	0.835	13.466	0.850	0.936	0.921	1148.16	36538	7066.99	4199
SRX056693	ESC	NA	NA	NA	SRP000941	SRS184460	0.989	0.842	5.297	0.851	0.928	0.889	1266.55	31529	36467.54	1691
SRX056694	ESC	NA	NA	NA	SRP000941	SRS184460	0.989	0.844	12.879	0.851	0.932	0.918	1079.25	38972	15215.29	4552
SRX056695	ESC	NA	NA	NA	SRP000941	SRS184461	0.987	0.824	12.217	0.837	0.958	0.917	1108.8	38747	10839.51	4079
SRX062002	Breast Cancer	breast cancer cells	NA	breast cancer cells	SRP006728	SRS192728	0.991	0.604	5.836	0.490	0.933	0.904	12067.4	60973	568659.81	1566
SRX062397	SRS193045	NA	NA	NA	SRP006774	SRS193045	0.972	0.691	3.608	0.237	0.857	0.799	1987.82	28179	58859.7	482
SRX062398	SRS193046	NA	NA	NA	SRP006774	SRS193046	0.970	0.627	3.585	0.228	0.860	0.792	4107.89	28665	3121135.82	257
SRX062399	SRS193047	NA	NA	NA	SRP006774	SRS193047	0.969	0.698	3.265	0.200	0.867	0.790	1944.13	28137	57684.8	509
SRX062400	SRS193048	NA	NA	NA	SRP006774	SRS193048	0.970	0.587	2.957	0.185	0.893	0.773	7507.58	26795	2021061.32	543
SRX062401	SRS193049	NA	NA	NA	SRP006774	SRS193049	0.967	0.670	3.400	0.219	0.854	0.790	2092.13	25389	34677.01	364
SRX062402	SRS193050	NA	NA	NA	SRP006774	SRS193050	0.968	0.546	3.391	0.221	0.858	0.786	20131.96	13310	1105556.86	1246
SRX062403	SRS193051	NA	NA	NA	SRP006774	SRS193051	0.954	0.638	2.717	0.168	0.866	0.743	2476.6	23679	226679.33	80
SRX062404	SRS193052	NA	NA	NA	SRP006774	SRS193052	0.967	0.588	2.932	0.203	0.864	0.772	5927.34	27041	1736801.33	545
SRX081759	Sperm	Sperm	NA	Sperm	SRP007400	SRS213860	0.991	0.706	2.329	0.624	0.884	0.786	2543.05	55467	190988.96	667
SRX081760	Sperm	Sperm	NA	Sperm	SRP007400	SRS213860	0.994	0.700	6.883	0.663	0.845	0.941	2524.3	79919	93819.72	1632
SRX081761	Sperm	Sperm	NA	Sperm	SRP007400	SRS213861	0.986	0.655	7.854	0.578	0.883	0.935	2376.58	64499	87148.97	1459
SRX091573	Blood	CD4+T Cells	Peripheral blood	a centenarian	SRP007820	SRS257154	0.995	0.694	16.588	0.754	0.953	0.957	1096.91	42420	9325.92	1894
SRX091574	Cord Blood	CD4+T Cells	Umbilical cord blood	a newborn	SRP007820	SRS257155	0.995	0.791	16.630	0.830	0.960	0.955	919.03	60117	9823.07	4399
SRX096518	HSPC	NA	NA	HSPC	SRP008144	SRS260674	0.987	0.781	4.687	0.818	0.794	0.889	1281.71	42341	32826.34	1267
SRX096519	Cord Blood	NA	NA	CD133HSC	SRP008144	SRS260676	0.992	0.796	3.135	0.832	0.733	0.859	1318.51	36194	39435.76	997
SRX096520	B Cell	NA	NA	B cell	SRP008144	SRS260673	0.988	0.749	13.432	0.583	0.739	0.962	1063.68	50057	9977.65	2691
SRX096521	HSPC	NA	NA	HSPC	SRP008144	SRS260674	0.990	0.732	11.348	0.725	0.356	0.960	1010.91	54365	10337.22	3481
SRX096522	Neutrohphil	NA	NA	Neutrohphil	SRP008144	SRS260675	0.993	0.752	3.250	0.844	0.892	0.886	1333.3	41093	39612.86	650
SRX096523	Neutrohphil	NA	NA	Neutrohphil	SRP008144	SRS260675	0.992	0.753	9.154	0.405	0.886	0.947	960.99	60943	14703.27	2261
SRX096524	Cord Blood	NA	NA	CD133HSC	SRP008144	SRS260676	0.992	0.782	6.540	0.773	0.717	0.945	1091.87	44770	27567.81	1552
SRX098315	H9	NA	NA	H9 cells	SRP008337	SRS265152	0.975	0.756	1.946	0.810	0.915	0.742	1472.78	26343	37987.82	317
SRX098316	H9	NA	NA	H9 cells	SRP008337	SRS265153	0.985	0.761	2.014	0.824	0.916	0.766	1981.82	33342	412768.93	566
SRX098317	H9	NA	NA	H9 cells	SRP008337	SRS265154	0.981	0.782	1.930	0.810	0.915	0.741	1418.04	25967	64160.34	455
SRX098318	H9	NA	NA	H9 cells	SRP008337	SRS265155	0.986	0.780	1.665	0.822	0.909	0.717	1738.39	28237	397078.52	599
SRX1000193	HCT116	NA	NA	HCT116	SRP057450	SRS914166	0.914	0.484	5.548	0.727	0.971	0.924	12187.96	41589	689102.9	953
