accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX4321179	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483644	0.984	0.769	11.900	0.823	0.779	0.947	2179.5	34574	148649.94	2321
SRX4321180	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483645	0.983	0.765	11.204	0.803	0.807	0.947	1709.88	35750	126064.36	2381
SRX4321181	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483647	0.984	0.728	8.563	0.826	0.801	0.938	2154.46	33219	159366.32	2332
SRX4321182	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483648	0.983	0.717	6.991	0.825	0.812	0.932	2517.48	30980	219309.65	1670
SRX4321183	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483649	0.982	0.720	9.438	0.795	0.821	0.942	1831.04	36027	142189.82	2409
SRX4321184	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483650	0.983	0.781	8.318	0.825	0.792	0.937	1769.34	27530	132555.13	1998
SRX4321185	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483652	0.982	0.768	10.963	0.801	0.828	0.946	1649.13	32403	80623.21	2592
SRX4321186	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483651	0.982	0.742	7.917	0.808	0.751	0.941	1620.55	32706	155478.07	1857
SRX4321187	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483653	0.982	0.736	11.026	0.801	0.813	0.946	1781.43	38561	129662.23	2405
SRX4321188	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483654	0.983	0.741	8.559	0.836	0.805	0.928	2261.68	35297	186067.48	1980
SRX4321189	J1 NSC	J1 NSC	NA	ES-derived Neural stem cell (NSC)	SRP151590	SRS3483655	0.982	0.755	9.461	0.798	0.823	0.938	1460.34	34584	82348.23	2464
SRX4329506	mESC-derived	mESC-derived cell	NA	PKO_13D_BS_seq_rep1	SRP151725	SRS3491547	0.992	0.576	2.613	0.644	0.825	0.759	2751.2	18357	118509.51	84
SRX4329513	ESC	mESC	NA	R-PKO_mES_BS_seq_rep1	SRP151725	SRS3491554	0.993	0.019	2.782	0.674	0.855	0.795	643208.5	4	3645699.83	59
SRX4329519	mESC-derived	mESC-derived cell	NA	TKO_13D_BS_seq	SRP151725	SRS3491560	0.973	0.532	4.842	0.705	0.442	0.705	1461.96	19735	48158.94	51
SRX4329520	ESC	mESC	NA	TKO_mES_BS_seq	SRP151725	SRS3491561	0.991	0.756	2.354	0.743	0.804	0.704	1534.03	24932	156008.58	170
SRX4329522	mESC-derived	mESC-derived cell	NA	WT_13D_BS_seq	SRP151725	SRS3491563	0.992	0.686	3.015	0.627	0.845	0.801	1528.74	21729	73051.67	155
SRX4329523	mESC-derived	mESC-derived cell	NA	WT_13D_BS_seq	SRP151725	SRS3491564	0.956	0.727	4.498	0.657	0.726	0.800	1259.35	21886	39126.25	261
SRX4329524	ESC	mESC	NA	WT_mES_BS_seq	SRP151725	SRS3491565	0.991	0.672	2.044	0.755	0.629	0.731	2487.5	28754	220295.87	361
SRX4403673	Brain Cortex	Homogenate	Brain cortex	NA	SRP154319	SRS3558179	0.939	0.716	13.794	0.765	0.701	0.932	1220.22	38705	14044.52	1832
SRX4403674	Brain Cortex	Homogenate	Brain cortex	NA	SRP154319	SRS3558178	0.986	0.701	17.585	0.791	0.775	0.928	1136.64	39084	13232.35	1916
SRX4403708	Brain Cortex	Homogenate	Brain cortex	NA	SRP154319	SRS3558180	0.986	0.686	18.422	0.787	0.768	0.922	1141.26	38209	13353.5	1849
SRX4403709	Brain Cortex	Homogenate	Brain cortex	NA	SRP154319	SRS3558181	0.942	0.720	14.986	0.788	0.749	0.936	1199.47	39182	13991.11	1866
SRX4452442	Fetal Liver	NA	NA	fetal liver	SRP154996	SRS3591116	0.989	0.572	1.804	0.833	0.892	0.700	2716.64	18247	114516.54	26
SRX4452443	Fetal Liver	NA	NA	fetal liver	SRP154996	SRS3591115	0.988	0.585	2.250	0.808	0.821	0.744	2516.71	19371	75770.06	109
SRX4452445	Fetal Liver	NA	NA	fetal liver	SRP154996	SRS3591117	0.988	0.565	2.007	0.819	0.866	0.715	2740.11	18329	82419.72	71
SRX4452448	Fetal Liver	NA	NA	fetal liver	SRP154996	SRS3591120	0.989	0.580	1.879	0.805	0.853	0.703	2685.35	18478	73606.4	81
SRX4452451	Fetal Liver	NA	NA	fetal liver	SRP154996	SRS3591123	0.987	0.577	2.143	0.782	0.805	0.729	2625.71	18486	73709.93	69
SRX4473931	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599280	0.973	0.735	3.012	0.799	0.868	0.831	1435.83	27253	40313.11	285
SRX4473932	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599281	0.973	0.736	3.319	0.802	0.865	0.843	1415.81	27238	36866.56	291
SRX4473933	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599282	0.972	0.727	3.186	0.806	0.815	0.837	1455.56	26948	36242.67	332
SRX4473935	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599284	0.978	0.702	1.690	0.781	0.899	0.710	1733.53	26654	91709.05	220
SRX4473936	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599285	0.981	0.713	1.935	0.811	0.896	0.746	1657.56	28082	70895.92	313
SRX4473937	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599287	0.982	0.704	2.795	0.791	0.905	0.816	1527.99	28661	53775.91	213
SRX4473938	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599286	0.982	0.713	3.029	0.799	0.887	0.832	1495.05	29189	47367.21	216
SRX4473939	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599288	0.982	0.712	3.087	0.802	0.891	0.831	1474.96	29258	46018.76	224
SRX4473940	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599289	0.978	0.719	3.099	0.783	0.908	0.830	1422.32	27913	48187.89	160
SRX4473941	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599291	0.975	0.736	3.656	0.802	0.891	0.854	1271.12	28050	38107.25	232
SRX4473942	Liver	NA	Liver	Liver	SRP155404	SRS3599290	0.983	0.689	1.993	0.836	0.590	0.710	1976.28	24401	59048.33	172
SRX4473943	Liver	NA	Liver	Liver	SRP155404	SRS3599292	0.983	0.708	1.919	0.832	0.784	0.712	1941.38	25295	62815.46	219
SRX4473945	Liver	NA	Liver	Liver	SRP155404	SRS3599294	0.984	0.680	1.898	0.824	0.776	0.708	2316.75	24743	114703.02	127
SRX4473953	Epiblast	NA	Epiblast	Epiblast	SRP155404	SRS3599313	0.971	0.755	2.078	0.742	0.530	0.725	1695.8	23349	68387.99	141
SRX4473954	Epiblast	NA	Epiblast	Epiblast	SRP155404	SRS3599302	0.965	0.758	2.127	0.732	0.385	0.700	1671.28	23352	72441.39	102
SRX4473962	Epiblast	NA	Epiblast	Epiblast	SRP155404	SRS3599312	0.971	0.733	2.363	0.759	0.541	0.754	1649.92	24838	66491.07	138
SRX4473964	Epiblast	NA	Epiblast	Epiblast	SRP155404	SRS3599311	0.969	0.744	2.112	0.749	0.495	0.710	1593.41	24756	72884.92	172
SRX4473971	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599322	0.983	0.681	2.093	0.748	0.956	0.723	1910.69	29984	110043.76	96
SRX4473973	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599321	0.973	0.708	2.145	0.756	0.954	0.736	1613.89	24456	53411.93	180
SRX4473974	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599323	0.973	0.714	2.379	0.762	0.951	0.758	1591.48	24638	50416.24	166
SRX4473975	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP155404	SRS3599325	0.980	0.687	3.041	0.756	0.951	0.801	1570.12	27719	47134.83	156
SRX4521696	Spleen bulk B cells	Spleen bulk B cells	NA	mouse spleen B cells with the wild type KMT2D	SRP119705	SRS3640045	0.996	0.761	24.101	0.754	0.759	0.968	918.64	61688	9615.05	3493
SRX4521697	Spleen bulk B cells	Spleen bulk B cells	NA	mouse spleen B cells with the heterozygous chr15: 98,835,228 A>T mutation in KMT2D (Ile5482Asn)	SRP119705	SRS3640046	0.994	0.779	18.146	0.765	0.557	0.967	937.33	57095	9457.11	3140
SRX4521698	Spleen bulk B cells	Spleen bulk B cells	NA	mouse spleen B cells with the homozygous chr15: 98,835,228 A>T mutation in KMT2D (Ile5482Asn)	SRP119705	SRS3640044	0.996	0.765	21.570	0.767	0.674	0.967	918.48	55484	8736.89	3052
SRX4521699	blood (B cell-depleted)	blood (B cell-depleted)	NA	blood (B cell-depleted) from the wild type KMT2D mice	SRP119705	SRS3640047	0.996	0.767	9.055	0.768	0.629	0.949	1081.11	46348	14318.86	1607
SRX4521700	blood (B cell-depleted)	blood (B cell-depleted)	NA	blood (B cell-depleted) from mice with the heterozygous chr15: 98,835,228 A>T mutation in KMT2D (Ile5482Asn)	SRP119705	SRS3640048	0.997	0.763	7.363	0.815	0.627	0.938	1109.82	43361	19025.75	1210
SRX4521701	blood (B cell-depleted)	blood (B cell-depleted)	NA	blood (B cell-depleted) from mice with the homozygous chr15: 98,835,228 A>T mutation in KMT2D (Ile5482Asn)	SRP119705	SRS3640049	0.996	0.768	10.586	0.800	0.547	0.949	1079.68	45041	15102.01	1945
SRX4521702	ESC	NA	Embryonic stem cells	mouse ESCs with the wild type KMT2C/D	SRP156779	SRS3640050	0.995	0.356	12.287	0.741	0.484	0.953	6192.54	38701	156220.9	2863
SRX4521703	ESC	NA	Embryonic stem cells	mouse ESCs with a point mutation in the catalytic SET domain (dCD) of KMT2C and KMT2D	SRP156779	SRS3640052	0.994	0.431	16.113	0.730	0.510	0.957	1671.19	37300	37623.79	1709
SRX4521704	ESC	NA	Embryonic stem cells	mouse ESCs with a complete loss of KMT2C/D (dKO)	SRP156779	SRS3640051	0.996	0.383	13.583	0.741	0.468	0.956	8068.57	31434	210294.49	2736
SRX4579181	C3H embryo-derived mesenchymal progenitor	C3H embryo-derived mesenchymal progenitor cells	NA	C3H10T1/2 cells	SRP158409	SRS3693614	0.995	0.569	14.816	0.743	0.604	0.924	12533.49	41927	527371.16	2066
SRX4579182	C3H embryo-derived mesenchymal progenitor	C3H embryo-derived mesenchymal progenitor cells	NA	C3H10T1/2 cells	SRP158409	SRS3693615	0.994	0.494	12.958	0.701	0.462	0.920	15973.98	20073	659064.79	1565
SRX4590082	Inner Cell Mass	NA	NA	embryo (inner cell mass)	SRP117079	SRS3698375	0.992	0.587	30.101	0.702	0.907	0.959	1636.87	59926	16456.49	4755
SRX4590083	Inner Cell Mass	NA	NA	embryo (inner cell mass)	SRP117079	SRS3698376	0.992	0.556	35.151	0.692	0.795	0.960	1586.43	64656	16106.61	5086
SRX4616070	Endocrine Enrichment	endocrine enrichment	NA	pancreas	SRP158977	SRS3719062	0.944	0.681	4.302	0.219	0.555	0.909	1768.64	31861	32609.1	620
SRX4616071	Endocrine Enrichment	endocrine enrichment	NA	pancreas	SRP158977	SRS3719063	0.937	0.689	2.889	0.223	0.349	0.859	2088.79	23828	39765.17	490
SRX4626254	ESC	mouse ESC line	NA	F123 embryonic stem cells	SRP159191	SRS3727788	0.965	0.667	3.665	0.735	0.913	0.888	1828.89	24573	41840.44	683
SRX4626255	ESC	mouse ESC line	NA	F123 embryonic stem cells	SRP159191	SRS3727789	0.984	0.649	9.264	0.653	0.782	0.932	1270.36	30806	14983.74	1394
SRX4644279	Brain	dLGN (dorsolateral geniculate nucleus)	brain	dLGN from P6 WT mouse	SRP159665	SRS3742349	0.984	0.760	16.558	0.667	0.371	0.925	1317.43	45927	17062.12	1400
SRX4644280	Brain	dLGN (dorsolateral geniculate nucleus)	brain	dLGN from P23 WT mouse	SRP159665	SRS3742348	0.973	0.771	20.451	0.693	0.429	0.933	1247.67	40348	22003.91	1757
SRX4644281	Brain	dLGN (dorsolateral geniculate nucleus)	brain	dLGN from P6 Math5-KO mouse	SRP159665	SRS3742350	0.986	0.782	18.152	0.679	0.378	0.937	1221.88	57689	14222.23	1627
SRX4644282	Brain	dLGN (dorsolateral geniculate nucleus)	brain	dLGN from P23 Math5-KO mouse	SRP159665	SRS3742351	0.972	0.799	16.241	0.683	0.387	0.935	1225.94	44956	17667.87	1539
SRX4659081	Wild Type Mouse Stem Cell	NA	NA	wild type mouse stem cells	SRP160386	SRS3754303	0.993	0.458	24.262	0.638	0.687	0.958	2784.98	54370	51221.43	5960
SRX4659082	Wild Type Mouse Stem Cell	NA	NA	wild type mouse stem cells	SRP160386	SRS3754308	0.992	0.424	25.560	0.635	0.686	0.958	2741.22	51939	41938.54	5876
SRX4659083	Tet1 D2018A mutant knock in mouse stem cell	NA	NA	Tet1 D2018A mutant knock in mouse stem cells	SRP160386	SRS3754305	0.993	0.260	22.205	0.631	0.674	0.957	10947.22	35321	163533.84	4111
SRX4659084	Tet1 D2018A mutant knock in mouse stem cell	NA	NA	Tet1 D2018A mutant knock in mouse stem cells	SRP160386	SRS3754304	0.993	0.335	19.568	0.617	0.698	0.956	5600.1	42948	105711.82	4609
SRX4671433	Day 12 naivex2 mCherry+/GFP+	NA	NA	Day 12 naivex2 mCherry+/GFP+	SRP161525	SRS3766181	0.993	0.280	12.065	0.666	0.698	0.960	6462.98	33578	1859889.26	407
SRX4671434	Day 12 naivex2 mCherry+/GFP-	NA	NA	Day 12 naivex2 mCherry+/GFP-	SRP161525	SRS3766179	0.993	0.356	10.942	0.649	0.693	0.959	2826.89	42454	85583.87	2482
SRX4671435	Day 14 naivex2 mCherry+/GFP+	NA	NA	Day 14 naivex2 mCherry+/GFP+	SRP161525	SRS3766180	0.993	0.325	10.230	0.657	0.755	0.956	3564.96	40618	1776643.61	402
SRX4671436	Embryo	NA	NA	Day 0 mouse embryonic fibroblasts	SRP161525	SRS3766183	0.994	0.669	10.679	0.628	0.757	0.956	1064.74	40846	12302.89	1058
SRX4671437	Day 10 totalx2 mCherry+/GFP+	NA	NA	Day 10 totalx2 mCherry+/GFP+	SRP161525	SRS3766182	0.993	0.413	10.428	0.661	0.671	0.950	2108.86	41075	48770.75	1955
SRX4671438	Day 10 totalx2 mCherry+/GFP-	NA	NA	Day 10 totalx2 mCherry+/GFP-	SRP161525	SRS3766184	0.994	0.551	11.845	0.670	0.783	0.957	1305.14	47293	14897.95	1424
SRX4671439	iPSC	NA	NA	TET1 KO iPSC clonal line, experiment 1	SRP161525	SRS3766185	0.991	0.629	11.581	0.618	0.827	0.959	1561.5	58520	33348.08	4450
SRX4671440	iPSC	NA	NA	wild-type iPSC clonal line, experiment 1	SRP161525	SRS3766187	0.991	0.491	10.493	0.638	0.817	0.956	1909.72	55728	46572.1	3538
SRX4671441	iPSC	NA	NA	wild-type iPSC clonal line, experiment 2	SRP161525	SRS3766186	0.992	0.463	2.049	0.653	0.858	0.782	9693.57	16170	529840.67	728
SRX4671442	iPSC	NA	NA	TET1 KO iPSC clonal line, experiment 2	SRP161525	SRS3766189	0.990	0.569	1.610	0.621	0.791	0.706	5160.72	25219	429177.21	654
SRX4672693	Inner Cell Mass	NA	inner cell mass	Embyonic Stem Cells	SRP081133	SRS3767275	0.987	0.490	4.988	0.755	0.389	0.882	9435.13	17967	374519.32	1292
SRX4672694	Inner Cell Mass	NA	inner cell mass	Embyonic Stem Cells	SRP081133	SRS3767276	0.986	0.686	3.868	0.739	0.384	0.838	2644.88	27744	79539.19	1305
SRX4703403	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797465	0.998	0.454	3.443	0.700	0.681	0.853	8134.52	15248	125313.32	749
SRX4703404	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797467	0.997	0.444	3.824	0.692	0.661	0.886	7507.27	17193	117153.17	863
SRX4703405	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797469	0.998	0.434	4.290	0.723	0.667	0.910	6335.7	21397	119943.5	951
SRX4703406	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797470	0.995	0.639	3.804	0.650	0.672	0.899	1966.18	39858	56273.8	1235
SRX4703407	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797466	0.995	0.642	3.931	0.679	0.638	0.902	2003.09	38302	47739.23	1273
SRX4703408	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797471	0.995	0.637	3.925	0.685	0.675	0.904	1931.44	40233	45581.93	1401
SRX4703409	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797472	0.996	0.630	3.580	0.717	0.677	0.890	2239.26	39187	55079.64	1287
SRX4703410	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797468	0.996	0.615	4.098	0.718	0.636	0.910	2056.14	41254	42934.99	1475
SRX4703411	ESC	Embryonic stem cell	NA	Embryonic stem cell	SRP162035	SRS3797473	0.996	0.638	4.447	0.731	0.658	0.909	1980.31	43335	34760.65	1698
SRX4703412	Epiblast Stem Cell	Epiblast stem cell	NA	Epiblast stem cell	SRP162035	SRS3797474	0.995	0.763	4.315	0.732	0.641	0.893	1422.57	23627	25023.68	695
SRX4703413	Epiblast Stem Cell	Epiblast stem cell	NA	Epiblast stem cell	SRP162035	SRS3797476	0.994	0.751	4.079	0.672	0.653	0.898	1405.86	23949	30056.79	519
SRX4703414	Epiblast Stem Cell	Epiblast stem cell	NA	Epiblast stem cell	SRP162035	SRS3797475	0.994	0.750	3.799	0.710	0.644	0.894	1423.72	23456	29344.58	474
SRX470512	Germ	NA	Germ cells	NA	SRP037785	SRS557654	0.992	0.792	1.934	0.631	0.883	0.742	1606.0	49743	396479.68	421
SRX470552	Germ	NA	Germ cells	NA	SRP037785	SRS557654	0.992	0.779	8.539	0.676	0.675	0.936	1540.75	66713	87559.31	1818
SRX470575	Germ	NA	Germ cells	NA	SRP037785	SRS557662	0.987	0.724	8.855	0.701	0.883	0.929	1761.06	68829	94273.09	1884
SRX470596	Germ	NA	Germ cells	NA	SRP037785	SRS557662	0.991	0.706	4.658	0.732	0.447	0.917	1882.8	65567	156534.75	1286
SRX472602	Germ	NA	Germ cells	NA	SRP037785	SRS557705	0.988	0.044	1.856	0.521	0.190	0.734	675608.0	1	3406047.86	79
SRX4746202	retinal pigment epithelium (RPE)	NA	retinal pigment epithelium (RPE)	RPE	SRP162771	SRS3826501	0.994	0.766	18.598	0.841	0.661	0.960	1061.47	55862	9004.51	3429
SRX4746203	retinal pigment epithelium (RPE)	NA	retinal pigment epithelium (RPE)	RPE	SRP162771	SRS3826502	0.994	0.771	19.373	0.844	0.659	0.962	1048.38	58848	9448.17	3385
SRX4791910	Testis	NA	testis	Germline stem cells	SRP163215	SRS3871100	0.993	0.678	11.761	0.802	0.410	0.914	1294.3	61828	34486.74	2677
SRX4791911	Testis	NA	testis	Germline stem cells	SRP163215	SRS3871101	0.993	0.687	6.411	0.801	0.511	0.899	1447.65	56172	85185.13	1509
SRX4791912	Testis	NA	testis	Germline stem cells	SRP163215	SRS3871102	0.993	0.690	12.304	0.804	0.411	0.915	1228.1	55094	16513.38	1904
SRX4791913	Testis	NA	testis	Germline stem cells	SRP163215	SRS3871103	0.994	0.704	6.190	0.810	0.522	0.896	1381.86	45791	26712.07	937
SRX482055	ESC	embryonic stem cells	NA	ESC E14	SRP039504	SRS566636	0.960	0.921	7.164	0.740	0.084	0.791	785.73	11328	482563.79	563
SRX4899477	Epiblast-like	Epiblast-like Cell	NA	Epiblast-like Cell	SRP165997	SRS3946001	0.970	0.788	20.185	0.802	0.408	0.938	1319.57	32286	29088.7	2328
SRX4967228	MEF	MEFs	NA	female clonal MEFs	SRP167689	SRS4006689	0.983	0.615	38.747	0.779	0.494	0.950	8334.31	60539	236064.77	3423
SRX4967229	MEF	MEFs	NA	female clonal MEFs	SRP167689	SRS4006688	0.988	0.570	14.003	0.805	0.588	0.943	11655.77	49005	284466.05	3433
SRX4968739	Brain	NA	brain	Brain	SRP167718	SRS4008166	0.983	0.720	10.077	0.733	0.807	0.954	1235.18	37456	13575.49	1511
SRX4968740	Brain	NA	brain	Brain	SRP167718	SRS4008167	0.981	0.719	10.324	0.721	0.760	0.956	1223.39	40707	13802.2	1828
SRX4968741	Brain	NA	brain	Brain	SRP167718	SRS4008171	0.983	0.717	10.150	0.745	0.760	0.955	1234.37	38227	13071.89	1599
SRX4968742	Brain	NA	brain	Brain	SRP167718	SRS4008168	0.984	0.717	10.707	0.716	0.775	0.957	1225.96	37842	13338.33	1609
SRX4968743	Brain	NA	brain	Brain	SRP167718	SRS4008169	0.983	0.728	9.032	0.829	0.762	0.953	1256.59	37019	13723.01	1601
SRX4968744	Brain	NA	brain	Brain	SRP167718	SRS4008170	0.984	0.726	7.679	0.819	0.706	0.947	1284.4	36002	12800.88	1638
SRX4985943	Spleen	NA	spleen	MEL cell line	SRP156136	SRS4022980	0.997	0.689	17.350	0.802	0.635	0.925	7088.17	43823	748628.73	1393
SRX4998181	Retina	Glast+ cells	retina	Glast+ cells from P28 retinas	SRP168345	SRS4033083	0.995	0.781	15.807	0.800	0.520	0.938	1054.68	57421	10450.2	3075
SRX4998182	Retina	Glast+ cells	retina	Glast+ cells from P28 retinas	SRP168345	SRS4033084	0.996	0.793	17.118	0.851	0.485	0.938	1058.99	60890	10248.54	3290
SRX5000902	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035620	0.973	0.741	3.545	0.540	0.118	0.844	1527.92	26793	31121.98	362
SRX5000903	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035621	0.972	0.744	3.489	0.564	0.093	0.843	1554.1	25414	26985.41	343
SRX5000904	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035622	0.976	0.733	2.368	0.591	0.083	0.723	1725.67	22902	36177.02	234
SRX5000906	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035624	0.973	0.739	3.360	0.543	0.116	0.846	1551.48	26193	26907.49	447
SRX5000907	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035625	0.977	0.759	4.548	0.681	0.120	0.903	1401.45	29470	24828.77	396
SRX5000908	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035626	0.977	0.770	5.572	0.660	0.167	0.928	1344.25	30096	19872.04	634
SRX5000909	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035627	0.977	0.765	5.269	0.654	0.181	0.924	1321.34	30661	18024.02	588
SRX5000910	Neuron	Neuron	NA	Microdissected ARH	SRP168393	SRS4035628	0.974	0.776	3.581	0.677	0.120	0.859	1494.86	27385	29364.31	306
SRX5001417	Embryonic Heart	NA	embryonic heart	mouse embryo heart E12.5 day	SRP168427	SRS4036133	0.985	0.714	8.011	0.655	0.380	0.932	1341.92	30116	11732.84	1107
SRX501919	Visceral Yolk Sac Endoderm	NA	visceral yolk sac endoderm	VYS endoderm	SRP040627	SRS582951	0.993	0.297	3.315	0.411	0.578	0.710	0.0	0	1259954.95	786
SRX5053930	Female Pronucleus	NA	female pronucleus	pronucleus	SRP170065	SRS4071031	0.958	0.572	2.823	0.499	0.357	0.765	7501.55	30722	222134.45	553
SRX5053932	Male Pronucleus	NA	male pronucleus	pronucleus	SRP170065	SRS4071033	0.952	0.589	3.041	0.495	0.362	0.776	3210.14	35064	237522.54	484
SRX5053933	Male Pronucleus	NA	male pronucleus	pronucleus	SRP170065	SRS4071034	0.942	0.479	3.260	0.559	0.402	0.792	6321.02	18184	306128.2	317
SRX5053934	Female Pronucleus	NA	female pronucleus	pronucleus	SRP170065	SRS4071035	0.961	0.301	2.658	0.472	0.273	0.746	57343.54	2322	450580.95	1780
SRX5053935	Female Pronucleus	NA	female pronucleus	pronucleus	SRP170065	SRS4071036	0.971	0.272	3.397	0.443	0.432	0.761	73972.74	971	830613.73	452
SRX5053936	Male Pronucleus	NA	male pronucleus	pronucleus	SRP170065	SRS4071037	0.962	0.527	3.247	0.455	0.488	0.813	2670.19	35983	138702.6	425
SRX5053937	Male Pronucleus	NA	male pronucleus	pronucleus	SRP170065	SRS4071038	0.965	0.450	4.666	0.513	0.572	0.832	2337.06	39564	95142.67	341
SRX5053938	Oocyte	NA	oocyte	oocyte	SRP170065	SRS4071039	0.926	0.648	4.130	0.582	0.453	0.854	6327.28	43140	206068.73	937
SRX5053939	Oocyte	NA	oocyte	oocyte	SRP170065	SRS4071040	0.924	0.646	3.524	0.579	0.473	0.826	6307.63	41275	280497.32	421
SRX5053940	Oocyte	NA	oocyte	oocyte	SRP170065	SRS4071041	0.929	0.372	3.628	0.559	0.417	0.822	35520.74	12861	275930.48	4201
SRX5053941	Oocyte	NA	oocyte	oocyte	SRP170065	SRS4071042	0.936	0.348	4.068	0.550	0.489	0.819	40964.64	9963	332057.54	3550
SRX5079977	Adult Healthy Liver	NA	Adult healthy liver	FACS sorted cells from adult liver	SRP171165	SRS4092980	0.987	0.761	5.125	0.796	0.385	0.922	1334.23	39487	19663.71	657
SRX5079978	Adult Healthy Liver	NA	Adult healthy liver	FACS sorted cells from adult liver	SRP171165	SRS4092981	0.991	0.750	6.162	0.785	0.258	0.935	1256.4	41839	18208.28	656
SRX5079979	Adult DDC damaged liver	NA	Adult DDC damaged liver	FACS sorted cells from adult liver	SRP171165	SRS4092982	0.989	0.763	4.260	0.816	0.225	0.906	1449.45	34221	20865.91	664
SRX5079980	Adult DDC damaged liver	NA	Adult DDC damaged liver	FACS sorted cells from adult liver	SRP171165	SRS4092983	0.987	0.765	4.780	0.803	0.134	0.897	1406.1	37336	23661.69	639
SRX5079981	Adult DDC damaged liver	NA	Adult DDC damaged liver	FACS sorted cells from adult liver	SRP171165	SRS4092984	0.988	0.750	7.447	0.785	0.298	0.948	1184.27	44768	13600.32	998
SRX5079982	Adult DDC damaged liver	NA	Adult DDC damaged liver	FACS sorted cells from adult liver	SRP171165	SRS4092985	0.990	0.738	4.912	0.770	0.428	0.925	1330.97	38953	22557.18	576
SRX5102884	Frontal Cortex	NA	Frontal cortex	Frontal cortex	SRP172778	SRS4113088	0.957	0.742	2.482	0.847	0.794	0.818	1758.86	31517	94797.3	360
SRX5102885	Frontal Cortex	NA	Frontal cortex	Frontal cortex	SRP172778	SRS4113089	0.944	0.719	2.107	0.694	0.592	0.776	1839.4	27930	97497.72	260
SRX5124084	Embryonic Fibroblasts	mouse embryonic fibroblasts	NA	mouse embryonic fibroblasts	SRP173239	SRS4137397	0.999	0.711	12.893	0.807	0.738	0.903	1151.13	33361	18718.85	2433
SRX5124085	ESC	mouse embryonic stem cells	NA	mouse embryonic stem cells	SRP173239	SRS4137399	0.998	0.700	12.164	0.825	0.712	0.906	1411.07	47189	12403.28	4445
SRX5146778	Whole Striatum	inhibitory neurons	whole striatum	MeCP2 cKO mouse #1	SRP173926	SRS4174149	0.966	0.753	50.781	0.576	0.711	0.980	1268.2	66058	13548.32	5000
SRX5146779	Whole Striatum	inhibitory neurons	whole striatum	MeCP2 cKO mouse #2	SRP173926	SRS4174150	0.967	0.749	48.941	0.581	0.767	0.980	1222.36	71359	13645.36	5002
